style;color;name;image_url;description;season
23A011503;VNY;EXOTICA SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a011503_vny.png;Product Type:Knit short sleeve button-up^Fabric:76% Cotton Terry/ 24% Polyester Jacquard terry artwork throughout fabric^Fit:Easy Fit^Trims:Exotica label on Pocket and interior label;251
23A041500;LKH;LA EYE FLORAL SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a041500_lkh.png;Product type:Short Sleeve Woven Shirt^Fabric content:55% Cotton 45% Viscose^Fit:Regular^Trims:Custom Alvarez trims on interior and solo label;251
23A041501;OCR;LA ORNAMENT SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a041501_ocr.png;Product type:SS Woven^Fabric:90% Cotton 10% Linen^Fit:Easy^Trims:Custom Alvarez trims on interior and solo label;251
23A041503;CER;VACANCY SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a041503_cer.png;Product: SS Woven^Fabric: 60% Cotton 40% Viscose Dobby^Fit:Relaxed Fit w/ custom collar and Straight Hem^Trims:Vacancy trim on bottom hem;251
23A041504;NAT;EXOTICA STRIPE SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a041504_nat.png;Fabric:55% Linen 45% Viscose Yarn Dyed Stripe^Fit:Easy^Trims:Exotica trim on bottom hem;251
23A041505;BLK;TAPESTRY SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a041505_blk.png;Product:SS Woven^Fabric: 60% Linen 40% Viscose^Fit:Regular^Trims:Solo label on Pocket;251
23A041506;BLK;HAWAII PALMS SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a041506_blk.png;0;251
23A081504;GRT;ANYTIME TRUNK 16;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a081504_grt.png;"Product Type:Boardshort^Fabric content:52% Cotton / 43% Recycled Polyester / 5% Elastane^Heritage Stretch^Length:16"" Outseam^Details:Button closure at fly,Back patch pocket with RVCA solo label,Interior liner at body.^Graphics:VA Box patch at lower left leg";251
23A081507;MUL;LA WAVE SPLIT TRUNK 17;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a081507_mul.png;"Product Type:Boardshort^Fabric:53% Recycled Polyester 32% Polyester 9% Elastane 6% Cotton Coco-tex^Length:17"" Outseam^Details:Button closure at fly,Back patch pocket with RVCA solo label^Graphics:Rvca art patch at left leg";251
23A081509;BLK;HAWAII APEX 2 TRUNK ;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a081509_blk.png;"Product Type:Boardshort^Fabric:85% Recycled Polyester 15% Elastane 4-way Stretch^Length:18"" Outseam^Details:Gusset fly closure,Back Patch pocket with RVCA solo label,Cut and sewn side panels at body^Graphics:Rvca Hawaii Patch at left leg.";251
23A081510;OCR;LA ORNAMENT TRUNK 17;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a081510_ocr.png;"Product Type:Boardshort^Fabric content: 53% Recycled Polyester 32% Polyester 9% Elastane 6% Cotton Coco-tex^Length:17"" Outseam^Details:Button closure at fly,Back patch pocket with RVCA solo label^Graphics:Rvca art patch at left leg";251
23A101510;VNY;PALMS DOWN EXOTICA ELASTIC 17;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a101510_vny.png;0;251
23A101511;SLE;SANDS ELASTIC 17;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a101511_sle.png;0;251
23A121505;SND;LA ORNAMENT ELASTIC PANT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a121505_snd.png;0;251
23A151503;SND;LA ORNAMENT CHORE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a151503_snd.png;0;251
23A251500;LKH;LA EYE FLORAL ELASTIC 17;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a251500_lkh.png;"Product Type:Boardshort^Fabric content:66% Recycled Polyester 20% Cotton 8% Hemp 6% Elastane 4-way Hemp^Length:17"" Outseam^Details:Elastic waist with draword,Back Patch pocket with RVCA solo label,Pockets on side seams";251
23A251501;BN4;RESORT ELASTIC 16;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a251501_bn4.png;"Product Type:Boardshort^Fabric:Coco-tex^Length:16"" Outseam^Details:Elastic waist with draword,Back Patch pocket with RVCA solo label,Pockets on side seams^Graphics:Rvca motors patch at left leg.";251
23A251502;DTP;VA PIGMENT ELASTIC SHORT 16;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a251502_dtp.png;"Product Type:Boardshort^Fabric:94% Recycled Polyester 6% Elastane 4-way Dobby^Wash:Pigment overdye^Length:16"" Outseam^Details:Elastic waist with draword,Back Patch pocket with RVCA solo label,Pockets on side seams^Graphics:Rvca motors patch at left leg.";251
23A351557;VNY;LA EYE SWIRL POCKET SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a351557_vny.png;Product type^SS Tee^Sleeves:Short Sleeve^Fabric:85% Polyester, 15% Cotton^Weight155 gsm^Fit:Regular^Neck:Crew neck^chest pocket & back print;251
23A351558;CYT;NATURAL SCIENCE SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a351558_cyt.png;Prodcut Type: SS Knit^Fabric:100% Organic cotton premium midweight^Fabirc weight: 200gsm^Fit: Regular fit, standard lengt^Graphics: Front and back screen print.;251
23A351559;CYT;EXOTICA POCKET SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a351559_cyt.png;0;251
23A411503;OCR;LA WAVE HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a411503_ocr.png;Product Type:Fleece Hood^Fabric Weight + Sub Type:55% Hemp, 45% Cotton^Fit:Regular fit^Lining:Brushed Back Fleece^Pockets:Kangaroo pocket;251
23A411506;BLK;IRON ON HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a411506_blk.png;0;251
23A481500;RDE;SCRIPT SEALED ZIP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23a481500_rde.png;Product Type: Hooded sweatshirt^Fabric: 80% Cotton, 20% Polyester  300gsm^Fit: Regular fit^Details: Kangeroo pocket^Graphics: Front and back screen print^Trims:Leather patch on front;251
23B011501;BLK;CHASE POLO;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b011501_blk.png;Product Type + Sleeves:Crop top^Fabric Weight + Sub Type:Rib knit^Fit:Fitted crop^Neck:V neck and collar;251
23B021502;CLO;SQUARED UP TANK;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b021502_clo.png;0;251
23B021504;YGD0;MATCH TANK;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b021504_ygd0.png;0;251
23B041502;WPW;SASHA TANK;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b041502_wpw.png;0;251
23B041503;GJE0;TASH TANK;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b041503_gje0.png;0;251
23B041506;NAT;LAURYN BUTTON UP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b041506_nat.png;Product Type: Woven Top^Fabric: 15% Linen 85% Cotton blend^Fit: Relaxed Fit^Closure/Neck: Collar with CF button closure^All over yardage printed stripe.;251
23B051501;BFG;SHOWDOWN SHIRT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b051501_bfg.png;0;251
23B071500;BLK;SCHOOL DANCE CARDIGAN;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b071500_blk.png;0;251
23B071502;WPW;DAWN SWEATER TOP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b071502_wpw.png;0;251
23B071503;BLQ0;NOAH SWEATER TOP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b071503_blq0.png;0;251
23B071504;CLY;SHIVER SWEATER;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b071504_cly.png;0;251
23B091502;BLK;BARDOT SHORT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b091502_blk.png;Product Type:Cotton shorts^Fabric content:98% Cotton / 2% Elastane^Fit:High-waisted fit^Fly/Waist:Exposed button fly^front patch pockets, curved back pockets;251
23B091504;CLY;DREA OVERALL;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b091504_cly.png;0;251
23B111501;BFG;COCO PANT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b111501_bfg.png;0;251
23B111502;RSN;RECESSION PANT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b111502_rsn.png;0;251
23B111503;GRT;DAYLIGHT PANT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b111503_grt.png;0;251
23B121501;GJE0;NEW YUME WIDE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b121501_gje0.png;0;251
23B131502;GRT;DIXIE MIDI DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131502_grt.png;0;251
23B131503;CLO;SWAN SONG DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131503_clo.png;0;251
23B131504;CAC;TRUE LIES DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131504_cac.png;0;251
23B131506;RSN;UNDERSTATED MIDI DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131506_rsn.png;0;251
23B131508;GRT;UNDERSTATED DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131508_grt.png;0;251
23B131510;HGD;MACARTHUR DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131510_hgd.png;0;251
23B131511;BLK;BAKER DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131511_blk.png;0;251
23B131512;GJE0;STATEMENT DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131512_gje0.png;0;251
23B131513;OCR;LAURYN SLIP DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b131513_ocr.png;0;251
23B141501;GRT;REFORM SKIRT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b141501_grt.png;Product Type:Mini Skirt^Fabric Weight + Sub description:Cotton Elastane Plain Weave^Fit:Straight fit^Fly/Waist:Invisible side zipper^Paneled seams, front slit;251
23B141502;BLK;BETA MIDI SKIRT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b141502_blk.png;Product Type: Woven Skirt^Fabric: Livaeco^Fit: Straight fit^Closure: Fixed waist with side seam zipper^Metal trim at back w/band;251
23B151500;NAT;LAURYN ALVAREZ SHACKET;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b151500_nat.png;0;251
23B281502;MUL;RAY ROMPER;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b281502_mul.png;0;251
23B281504;BLQ0;BAY ROMPER;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b281504_blq0.png;0;251
23B281505;BFG;RECESSION JUMPSUIT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23b281505_bfg.png;0;251
23D551500;VNY;LA SUNN SNAPBACK;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23d551500_vny.png;0;251
23D551504;ABG;PEN SCRIPT CORD SNAPBACK;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23d551504_abg.png;0;251
23D551511;CML;MISSION 2 TRUCKER;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23d551511_cml.png;0;251
23E551504;YGD0;POP DAD HAT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23e551504_ygd0.png;0;251
23E551505;GRT;MESA BUCKET;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23e551505_grt.png;0;251
23MS011500;BWV;VENT LITE SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms011500_bwv.png;Product Type: Short sleeve tee^Fabric content:92% Recycled Polyester 8% Elastane Knit jersey blend^Fit:Performance fit^Neck:Crew neck;251
23MS101503;MSH;LAURYN YOGGER STRETCH;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms101503_msh.png;"Type:Elastic workout shorts^Fabric Weight + Sub Description:4-way stretch blend^Fit:Elastic fit^Outseam:Short length: 17"" outseam^Fly/Waist:Drawcord^Back welt pocket with zip";251
23MS101506;BWV;YOGGER LITE 15;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms101506_bwv.png;"Product type: Performance walkshorts^Fabric content: 88% RECYCLED POLYETHYLENE TEREPHTHALATE (PET)  12% ELASTANE^Recycled 4-Way Stretch^regular fit^Short length 15"" outseam^drawcord";251
23MS101507;BLK;YOGGER 2 IN 1 SHORT 17;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms101507_blk.png;0;251
23MS101508;BLK;OUTSIDER STRETCH 17;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms101508_blk.png;0;251
23MS121502;SLE;YOGGER ASCEND HYBRID PANT;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms121502_sle.png;0;251
23MS411501;LED;RVCA PIN FLIP HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms411501_led.png;0;251
23MS431500;WHT;BALANCE COBRA SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431500_wht.png;0;251
23MS431501;BLK;WORLD LEVELS SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431501_blk.png;0;251
23MS431502;MSH;TIGER WAVE SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431502_msh.png;0;251
23MS431507;OAT;GLOBAL STACKS SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431507_oat.png;0;251
23MS431508;WHT;BIG RVCA BLAST SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431508_wht.png;0;251
23MS431509;DDN;RVCA SYMBOL STACKS SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431509_ddn.png;Product type: Short sleeve tee^Fabric:85% Polyester, 15% Cotton^Weight155 gsm^Fit:Regular^Neck:Crew neck^GraphicSmall center chest print & large back print;251
23MS431512;DDN;LAURYN ALVAREZ LOGO SUN SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431512_ddn.png;Sleeves:Short Sleeve^Fabric:85% Polyester, 15% Cotton^Weight155 gsm^Fit:Regular^Neck:Crew neck^GraphicSmall center chest print & large back print;251
23MS431514;GNB0;RVCA SPORT LAYER SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431514_gnb0.png;Product type: Short sleeve tee^Fabric:85% Polyester, 15% Cotton^Weight155 gsm^Fit:Regular^Neck:Crew neck^Graphic:Small center chest print;251
23MS431516;BLK;VA ICON SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms431516_blk.png;Sleeves:Short Sleeve^Fabric:85% Polyester, 15% Cotton^Weight155 gsm^Fit:Regular^Neck:Crew neck^GraphicSmall center chest and back print;251
23MS451505;GNB0;VA ICON TANK;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23ms451505_gnb0.png;Tank Top^Regular fit^Scoop neck^Rubber patch at left chest;251
23O121520;CAC;COSTA CRINKLE BANDEAU;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o121520_cac.png;Product Type: Swim top^Fabric:96% Recycled Polyester / 4% Elastane^^Shape: Bandeau^Support: Medium^Padding: Removable^Straps: Adjustable and removable;251
23O121522;BLQ0;FLEUR HALTER BANDEAU;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o121522_blq0.png;0;251
23O131500;MUL;LAURYN HALTER TRI;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o131500_mul.png;Product type: Triangle swim top^Fabric: 80% Recycled nylon (Polyamide) / 20% Elastane^Removable padding^Adjustable tie straps^Slide triangle top;251
23O131503;MUL;QUINCY HALTER TRI;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o131503_mul.png;0;251
23O131505;MEL;CHEVY GROOVES HALTER TRI;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o131505_mel.png;0;251
23O131506;WPW;VACATION HALTER TRI;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o131506_wpw.png;Product type:Triangle Swim Top^Fabric: 84% Polyamide 4% Elastane^Removable padding^Adjustable tie straps^Slide triangle top;251
23O131512;LAV;SOLID TRIANGLE CROSSBACK;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o131512_lav.png;0;251
23O151501;YGD0;IMPRESSION 90S UNDERWIRE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o151501_ygd0.png;0;251
23O181500;RVB;SOLID SQAURE NECK BRALETTE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o181500_rvb.png;0;251
23O211501;MUL;QUINCY HIGH RISE CHEEKY;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o211501_mul.png;Product type: Swim bottom^Fabric:96% Recycled Polyester / 4% Elastane^Coverage: High Rise Cheeky coverage;251
23O211502;BLQ0;FLEUR CHEEKY;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o211502_blq0.png;0;251
23O211504;RVB;SOLID CHEEKY;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o211504_rvb.png;0;251
23O231500;MUL;LAURYN SLIDE TRI SKIMPY;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o231500_mul.png;Product type: Tie Side Swim bottoms^Fabric:80% Receyled nylon (Polyamide) / 20% Elastane^Coverage: Skimpy coverage;251
23O281500;LAV;SOLID MEDIUM FRENCH;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o281500_lav.png;0;251
23O281502;CAC;COSTA CRINKLE V FT MED FRENCH;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o281502_cac.png;"Product type: Swim bottom^Fabric:96% Recycled Polyester / 4% Elastane^Coverage: Medium coverage
";251
23O281505;YGD0;IMPRESSION MED FRENCH;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o281505_ygd0.png;0;251
23O281506;MEL;CHEVY GROOVES MED FRENCH;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o281506_mel.png;Product type: Swim bottom^Fabric:95% Recycled Polyester / 5% Elastane^Coverage: Medium French coverage;251
23O281509;WPW;VACATION MED FRENCH;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o281509_wpw.png;Product type: Bikini bottom^Fabric: 84% Polyamide 4% Elastane^Coverage:Medium French;251
23O301503;MUL;LAURYN TUBULAR ONE PIECE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/23o301503_mul.png;0;251
AVYHY03001;LED;ALL TIME ROADS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/avyhy03001_led.png;0;251
EVJSF00106;SLK0;KEEP GROWING CREW;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evjsf00106_slk0.png;Product Type:Raglan crew sweatshirt ^Fabric:French Terry 75% Cotton, 25% Recycled Cotton 350gsm^Fit:Slouchy^Neck:Crew^Graphic:Embroidered art on front chest;251
EVJSF00107;WZA0;WILDFLOWER SNAKE CREW;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evjsf00107_wza0.png;Product Type:Raglan crew sweatshirt ^Fabric:French Terry 75% Cotton, 25% Recycled Cotton 350gsm^Fit:Slouchy^Neck:Crew^Graphic:Screen print on front chest;251
EVJSF00108;CME0;MOON AND STARS HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evjsf00108_cme0.png;Product Type:Hooded sweatshirt^Fabric:French Terry 75% Cotton, 25% Recycled Cotton 350gsm^Fit:Regular fit^Graphic:Embroidered art on front chest and screen printed art on back.;251
EVJWD03003;GJE0;ANYA MIDI DRESS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evjwd03003_gje0.png;Product Type+ Length:midi dress^Fabric Weight + Sub Type:Ecovera Gingham^Fit:Fitted waist^Sleeves:Spaghetti straps^Neck:Square neckline^Midi length dress with tie straps and smocked back bust;251
EVJWT03001;MUL;BENNI BUTTON UP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evjwt03001_mul.png;0;251
EVJZT00153;BLK;KEEP GROWING SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evjzt00153_blk.png;Product Type: Tee^Fabric: 100% Cotton^Weight:160gsm^Fit: Relaxed^Neck: Round neck^Graphic:Front screen print wtih embroidery^Branded label inserted into the side seam at hem edge;251
EVJZT00154;WZA0;WILDFLOWER SNAKE SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evjzt00154_wza0.png;Product Type: Tee^Fabric: 100% Cotton^Weight:160gsm^Fit: Relaxed^Neck: Round neck^Graphic:Front screen print^Branded label inserted into the side seam at hem edge;251
EVJZT00155;BEY0;MOON AND STARS SS;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evjzt00155_bey0.png;Product Type: Tee^Fabric: 100% Cotton^Weight:160gsm^Fit: Relaxed^Neck: Round neck^Graphic:Front screen print^Branded label inserted into the side seam at hem edge;251
EVYHA03002;BRQ0;MOSAIC CAP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evyha03002_brq0.png;Product Type: Cap^Fabric: Cotton Twill^Construction: 5 panel clipback^Visor/Brim: Curved Brim^CF embroidery;251
EVYHA03003;WDR0;RVCA UNITED CAP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evyha03003_wdr0.png;Product Type: Cap^Fabric: Cotton Twill^Construction: 5 panel clipback^Visor/Brim: Curved Brim^CF embroidery;251
EVYHA03007;BRQ0;SMALL ATW CAP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evyha03007_brq0.png;Product Type: Cap^Fabric: 100% Cotton twill^Construction: 5 panel snapback^Visor/Brim: Flat brim^CF Logo patch label;251
EVYHA03008;BLK;SUPERBLAST CAP;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evyha03008_blk.png;Product Type: Cap^Fabric: 100% Cotton twill^Construction: 5 panel snapback^Visor/Brim: Flat brim^CF artowrk patch label with embroidery;251
EVYSF00123;SLK0;MOSAIC HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evysf00123_slk0.png;Product Type:Hooded sweatshirt^Fabric:French Terry 75% Cotton, 25% Recycled Cotton 350gsm^Fit:Regular fit^Graphic:Embroidered art on front chest and mix of embroidery and print on back.;251
EVYSF00124;CME0;SMALL ATW HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evysf00124_cme0.png;Product Type:Hooded sweatshirt^Fabric:French Terry 75% Cotton, 25% Recycled Cotton 350gsm^Fit:Regular fit^Graphic:Woven logo label on front chest;251
EVYSF00125;CME0;JUPITER HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evysf00125_cme0.png;Product Type:Hooded sweatshirt^Fabric:French Terry 75% Cotton, 25% Recycled Cotton 350gsm^Fit:Regular fit^Graphic:Embroidered art on front chest and screen printed art on back.;251
EVYSF00126;KSD0;NATURAL NETWORK HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evysf00126_ksd0.png;Product Type:Hooded sweatshirt^Fabric:French Terry 75% Cotton, 25% Recycled Cotton 350gsm^Fit:Regular fit^Graphic:Screen printed art on front, back and sleeve with puff ink.;251
EVYSF00127;SLK0;SCORCHED HOODIE;https://s3.amazonaws.com/images.boardriders.com/bi/rvca/large/evysf00127_slk0.png;Product Type:Hooded sweatshirt^Fabric:French Terry 75% Cotton, 25% Recycled Cotton 350gsm^Fit:Regular fit^Graphic:Embroidered art on front and sleeve.;251
